dataset,instance_id,image,on_dockerhub
swerebench_filtered,Bachmann1234__diff_cover-413,swerebench/sweb.eval.x86_64.bachmann1234_1776_diff_cover-413,True
swerebench_filtered,Becksteinlab__numkit-8,swerebench/sweb.eval.x86_64.becksteinlab_1776_numkit-8,True
swerebench_filtered,Benardi__touvlo-34,swerebench/sweb.eval.x86_64.benardi_1776_touvlo-34,True
swerebench_filtered,Blaizzy__mlx-vlm-179,swerebench/sweb.eval.x86_64.blaizzy_1776_mlx-vlm-179,True
swerebench_filtered,BoboTiG__ebook-reader-dict-2054,swerebench/sweb.eval.x86_64.bobotig_1776_ebook-reader-dict-2054,True
swerebench_filtered,BoboTiG__ebook-reader-dict-2101,swerebench/sweb.eval.x86_64.bobotig_1776_ebook-reader-dict-2101,True
swerebench_filtered,BoboTiG__ebook-reader-dict-2126,swerebench/sweb.eval.x86_64.bobotig_1776_ebook-reader-dict-2126,True
swerebench_filtered,BoboTiG__ebook-reader-dict-2132,swerebench/sweb.eval.x86_64.bobotig_1776_ebook-reader-dict-2132,True
swerebench_filtered,BoboTiG__ebook-reader-dict-2133,swerebench/sweb.eval.x86_64.bobotig_1776_ebook-reader-dict-2133,True
swerebench_filtered,BoboTiG__ebook-reader-dict-2145,swerebench/sweb.eval.x86_64.bobotig_1776_ebook-reader-dict-2145,True
swerebench_filtered,BoboTiG__ebook-reader-dict-2149,swerebench/sweb.eval.x86_64.bobotig_1776_ebook-reader-dict-2149,True
swerebench_filtered,BoboTiG__ebook-reader-dict-2151,swerebench/sweb.eval.x86_64.bobotig_1776_ebook-reader-dict-2151,True
swerebench_filtered,BrandwatchLtd__api_sdk-62,swerebench/sweb.eval.x86_64.brandwatchltd_1776_api_sdk-62,True
swerebench_filtered,BurnzZ__scrapy-loader-upkeep-3,swerebench/sweb.eval.x86_64.burnzz_1776_scrapy-loader-upkeep-3,True
swerebench_filtered,CODAIT__exchange-metadata-converter-25,swerebench/sweb.eval.x86_64.codait_1776_exchange-metadata-converter-25,True
swerebench_filtered,CODAIT__exchange-metadata-converter-38,swerebench/sweb.eval.x86_64.codait_1776_exchange-metadata-converter-38,True
swerebench_filtered,CORE-GATECH-GROUP__serpent-tools-24,swerebench/sweb.eval.x86_64.core-gatech-group_1776_serpent-tools-24,True
swerebench_filtered,CORE-GATECH-GROUP__serpent-tools-243,swerebench/sweb.eval.x86_64.core-gatech-group_1776_serpent-tools-243,True
swerebench_filtered,CORE-GATECH-GROUP__serpent-tools-288,swerebench/sweb.eval.x86_64.core-gatech-group_1776_serpent-tools-288,True
swerebench_filtered,CORE-GATECH-GROUP__serpent-tools-289,swerebench/sweb.eval.x86_64.core-gatech-group_1776_serpent-tools-289,True
swerebench_filtered,CORE-GATECH-GROUP__serpent-tools-306,swerebench/sweb.eval.x86_64.core-gatech-group_1776_serpent-tools-306,True
swerebench_filtered,CORE-GATECH-GROUP__serpent-tools-315,swerebench/sweb.eval.x86_64.core-gatech-group_1776_serpent-tools-315,True
swerebench_filtered,CORE-GATECH-GROUP__serpent-tools-346,swerebench/sweb.eval.x86_64.core-gatech-group_1776_serpent-tools-346,True
swerebench_filtered,CORE-GATECH-GROUP__serpent-tools-377,swerebench/sweb.eval.x86_64.core-gatech-group_1776_serpent-tools-377,True
swerebench_filtered,CORE-GATECH-GROUP__serpent-tools-412,swerebench/sweb.eval.x86_64.core-gatech-group_1776_serpent-tools-412,True
swerebench_filtered,CORE-GATECH-GROUP__serpent-tools-447,swerebench/sweb.eval.x86_64.core-gatech-group_1776_serpent-tools-447,True
swerebench_filtered,CS-SI__eodag-1262,swerebench/sweb.eval.x86_64.cs-si_1776_eodag-1262,True
swerebench_filtered,CS-SI__eodag-249,swerebench/sweb.eval.x86_64.cs-si_1776_eodag-249,True
swerebench_filtered,CS-SI__eodag-380,swerebench/sweb.eval.x86_64.cs-si_1776_eodag-380,True
swerebench_filtered,CS-SI__eodag-480,swerebench/sweb.eval.x86_64.cs-si_1776_eodag-480,True
swerebench_filtered,CS-SI__eodag-490,swerebench/sweb.eval.x86_64.cs-si_1776_eodag-490,True
swerebench_filtered,CS-SI__eodag-588,swerebench/sweb.eval.x86_64.cs-si_1776_eodag-588,True
swerebench_filtered,CS-SI__eodag-616,swerebench/sweb.eval.x86_64.cs-si_1776_eodag-616,True
swerebench_filtered,CS-SI__eodag-634,swerebench/sweb.eval.x86_64.cs-si_1776_eodag-634,True
swerebench_filtered,CS-SI__eodag-795,swerebench/sweb.eval.x86_64.cs-si_1776_eodag-795,True
swerebench_filtered,CS-SI__eodag-961,swerebench/sweb.eval.x86_64.cs-si_1776_eodag-961,True
swerebench_filtered,CSCfi__swift-browser-ui-20,swerebench/sweb.eval.x86_64.cscfi_1776_swift-browser-ui-20,True
swerebench_filtered,CSCfi__swift-browser-ui-21,swerebench/sweb.eval.x86_64.cscfi_1776_swift-browser-ui-21,True
swerebench_filtered,CSCfi__swift-browser-ui-394,swerebench/sweb.eval.x86_64.cscfi_1776_swift-browser-ui-394,True
swerebench_filtered,CartoDB__cartoframes-379,swerebench/sweb.eval.x86_64.cartodb_1776_cartoframes-379,True
swerebench_filtered,Ch00k__ffmpy-84,swerebench/sweb.eval.x86_64.ch00k_1776_ffmpy-84,True
swerebench_filtered,Chilipp__autodocsumm-101,swerebench/sweb.eval.x86_64.chilipp_1776_autodocsumm-101,True
swerebench_filtered,ClimateImpactLab__impactlab-tools-450,swerebench/sweb.eval.x86_64.climateimpactlab_1776_impactlab-tools-450,True
swerebench_filtered,Clinical-Genomics__scout-615,swerebench/sweb.eval.x86_64.clinical-genomics_1776_scout-615,True
swerebench_filtered,Clinical-Genomics__scout-676,swerebench/sweb.eval.x86_64.clinical-genomics_1776_scout-676,True
swerebench_filtered,CodeForPhilly__chime-418,swerebench/sweb.eval.x86_64.codeforphilly_1776_chime-418,True
swerebench_filtered,CodeForPhilly__chime-559,swerebench/sweb.eval.x86_64.codeforphilly_1776_chime-559,True
swerebench_filtered,CodeWithEmad__apyrat-5,swerebench/sweb.eval.x86_64.codewithemad_1776_apyrat-5,True
swerebench_filtered,CoffeaTeam__coffea-572,swerebench/sweb.eval.x86_64.coffeateam_1776_coffea-572,True
swerebench_filtered,Colin-b__httpx_auth-105,swerebench/sweb.eval.x86_64.colin-b_1776_httpx_auth-105,True
swerebench_filtered,Colin-b__httpx_auth-93,swerebench/sweb.eval.x86_64.colin-b_1776_httpx_auth-93,True
swerebench_filtered,Colin-b__keepachangelog-8,swerebench/sweb.eval.x86_64.colin-b_1776_keepachangelog-8,True
swerebench_filtered,Colin-b__requests_auth-50,swerebench/sweb.eval.x86_64.colin-b_1776_requests_auth-50,True
swerebench_filtered,CrossGL__crosstl-257,swerebench/sweb.eval.x86_64.crossgl_1776_crosstl-257,True
swerebench_filtered,CrossGL__crosstl-41,swerebench/sweb.eval.x86_64.crossgl_1776_crosstl-41,True
swerebench_filtered,CrossGL__crosstl-63,swerebench/sweb.eval.x86_64.crossgl_1776_crosstl-63,True
swerebench_filtered,CrossGL__crosstl-68,swerebench/sweb.eval.x86_64.crossgl_1776_crosstl-68,True
swerebench_filtered,CrossGL__crosstl-95,swerebench/sweb.eval.x86_64.crossgl_1776_crosstl-95,True
swerebench_filtered,CrossGL__crosstl-96,swerebench/sweb.eval.x86_64.crossgl_1776_crosstl-96,True
swerebench_filtered,CrossGL__crosstl-97,swerebench/sweb.eval.x86_64.crossgl_1776_crosstl-97,True
swerebench_filtered,CrossGL__crosstl-98,swerebench/sweb.eval.x86_64.crossgl_1776_crosstl-98,True
swerebench_filtered,CybOXProject__mixbox-35,swerebench/sweb.eval.x86_64.cyboxproject_1776_mixbox-35,True
swerebench_filtered,CycloneDX__cyclonedx-python-348,swerebench/sweb.eval.x86_64.cyclonedx_1776_cyclonedx-python-348,True
swerebench_filtered,CycloneDX__cyclonedx-python-367,swerebench/sweb.eval.x86_64.cyclonedx_1776_cyclonedx-python-367,True
swerebench_filtered,DHI__mikeio-505,swerebench/sweb.eval.x86_64.dhi_1776_mikeio-505,True
swerebench_filtered,DKISTDC__dkist-340,swerebench/sweb.eval.x86_64.dkistdc_1776_dkist-340,True
swerebench_filtered,DKISTDC__dkist-453,swerebench/sweb.eval.x86_64.dkistdc_1776_dkist-453,True
swerebench_filtered,DKISTDC__dkist-475,swerebench/sweb.eval.x86_64.dkistdc_1776_dkist-475,True
swerebench_filtered,DMTF__python-redfish-library-79,swerebench/sweb.eval.x86_64.dmtf_1776_python-redfish-library-79,True
swerebench_filtered,DOV-Vlaanderen__pydov-211,swerebench/sweb.eval.x86_64.dov-vlaanderen_1776_pydov-211,True
swerebench_filtered,DOV-Vlaanderen__pydov-220,swerebench/sweb.eval.x86_64.dov-vlaanderen_1776_pydov-220,True
swerebench_filtered,DOV-Vlaanderen__pydov-320,swerebench/sweb.eval.x86_64.dov-vlaanderen_1776_pydov-320,True
swerebench_filtered,DOV-Vlaanderen__pydov-380,swerebench/sweb.eval.x86_64.dov-vlaanderen_1776_pydov-380,True
swerebench_filtered,DOV-Vlaanderen__pydov-79,swerebench/sweb.eval.x86_64.dov-vlaanderen_1776_pydov-79,True
swerebench_filtered,DRMacIver__shrinkray-7,swerebench/sweb.eval.x86_64.drmaciver_1776_shrinkray-7,True
swerebench_filtered,DS4SD__docling-824,swerebench/sweb.eval.x86_64.ds4sd_1776_docling-824,True
swerebench_filtered,DakaraProject__dakara-base-16,swerebench/sweb.eval.x86_64.dakaraproject_1776_dakara-base-16,True
swerebench_filtered,DakaraProject__dakara-base-21,swerebench/sweb.eval.x86_64.dakaraproject_1776_dakara-base-21,True
swerebench_filtered,DataBiosphere__toil-4805,swerebench/sweb.eval.x86_64.databiosphere_1776_toil-4805,True
swerebench_filtered,DataBiosphere__toil-5047,swerebench/sweb.eval.x86_64.databiosphere_1776_toil-5047,True
swerebench_filtered,DataDog__datadog-lambda-python-214,swerebench/sweb.eval.x86_64.datadog_1776_datadog-lambda-python-214,True
swerebench_filtered,DataDog__datadogpy-545,swerebench/sweb.eval.x86_64.datadog_1776_datadogpy-545,True
swerebench_filtered,DataDog__datadogpy-555,swerebench/sweb.eval.x86_64.datadog_1776_datadogpy-555,True
swerebench_filtered,DataDog__datadogpy-585,swerebench/sweb.eval.x86_64.datadog_1776_datadogpy-585,True
swerebench_filtered,DataDog__datadogpy-625,swerebench/sweb.eval.x86_64.datadog_1776_datadogpy-625,True
swerebench_filtered,DataDog__dd-trace-py-1054,swerebench/sweb.eval.x86_64.datadog_1776_dd-trace-py-1054,True
swerebench_filtered,DataDog__dd-trace-py-1106,swerebench/sweb.eval.x86_64.datadog_1776_dd-trace-py-1106,True
swerebench_filtered,DataDog__dd-trace-py-1116,swerebench/sweb.eval.x86_64.datadog_1776_dd-trace-py-1116,True
swerebench_filtered,DataDog__dd-trace-py-2029,swerebench/sweb.eval.x86_64.datadog_1776_dd-trace-py-2029,True
swerebench_filtered,DataDog__dd-trace-py-2031,swerebench/sweb.eval.x86_64.datadog_1776_dd-trace-py-2031,True
swerebench_filtered,David-Wobrock__sqlvalidator-17,swerebench/sweb.eval.x86_64.david-wobrock_1776_sqlvalidator-17,True
swerebench_filtered,David-Wobrock__sqlvalidator-40,swerebench/sweb.eval.x86_64.david-wobrock_1776_sqlvalidator-40,True
swerebench_filtered,David-Wobrock__sqlvalidator-43,swerebench/sweb.eval.x86_64.david-wobrock_1776_sqlvalidator-43,True
swerebench_filtered,DavidVujic__python-polylith-232,swerebench/sweb.eval.x86_64.davidvujic_1776_python-polylith-232,True
swerebench_filtered,DavidVujic__python-polylith-238,swerebench/sweb.eval.x86_64.davidvujic_1776_python-polylith-238,True
swerebench_filtered,DavidVujic__python-polylith-260,swerebench/sweb.eval.x86_64.davidvujic_1776_python-polylith-260,True
swerebench_filtered,DavidVujic__python-polylith-289,swerebench/sweb.eval.x86_64.davidvujic_1776_python-polylith-289,True
swerebench_filtered,DavidVujic__python-polylith-76,swerebench/sweb.eval.x86_64.davidvujic_1776_python-polylith-76,True
swerebench_filtered,Delgan__loguru-1236,swerebench/sweb.eval.x86_64.delgan_1776_loguru-1236,True
swerebench_filtered,Delgan__loguru-1239,swerebench/sweb.eval.x86_64.delgan_1776_loguru-1239,True
swerebench_filtered,Delgan__loguru-1297,swerebench/sweb.eval.x86_64.delgan_1776_loguru-1297,True
swerebench_filtered,Delgan__loguru-1299,swerebench/sweb.eval.x86_64.delgan_1776_loguru-1299,True
swerebench_filtered,Delgan__loguru-1303,swerebench/sweb.eval.x86_64.delgan_1776_loguru-1303,True
swerebench_filtered,Delgan__loguru-1306,swerebench/sweb.eval.x86_64.delgan_1776_loguru-1306,True
swerebench_filtered,Delgan__loguru-852,swerebench/sweb.eval.x86_64.delgan_1776_loguru-852,True
swerebench_filtered,Delgan__loguru-963,swerebench/sweb.eval.x86_64.delgan_1776_loguru-963,True
swerebench_filtered,Delgan__loguru-985,swerebench/sweb.eval.x86_64.delgan_1776_loguru-985,True
swerebench_filtered,Deltares__hydromt-351,swerebench/sweb.eval.x86_64.deltares_1776_hydromt-351,True
swerebench_filtered,Deltares__pyflwdir-18,swerebench/sweb.eval.x86_64.deltares_1776_pyflwdir-18,True
swerebench_filtered,Deltares__pyflwdir-41,swerebench/sweb.eval.x86_64.deltares_1776_pyflwdir-41,True
swerebench_filtered,DevoInc__python-sdk-109,swerebench/sweb.eval.x86_64.devoinc_1776_python-sdk-109,True
swerebench_filtered,DevoInc__python-sdk-113,swerebench/sweb.eval.x86_64.devoinc_1776_python-sdk-113,True
swerebench_filtered,Diaoul__babelfish-50,swerebench/sweb.eval.x86_64.diaoul_1776_babelfish-50,True
swerebench_filtered,DigitalSlideArchive__tifftools-69,swerebench/sweb.eval.x86_64.digitalslidearchive_1776_tifftools-69,True
swerebench_filtered,Domain-Connect__domainconnect_python-5,swerebench/sweb.eval.x86_64.domain-connect_1776_domainconnect_python-5,True
swerebench_filtered,Dorthu__openapi3-30,swerebench/sweb.eval.x86_64.dorthu_1776_openapi3-30,True
swerebench_filtered,Dorthu__openapi3-57,swerebench/sweb.eval.x86_64.dorthu_1776_openapi3-57,True
swerebench_filtered,Dorthu__openapi3-75,swerebench/sweb.eval.x86_64.dorthu_1776_openapi3-75,True
swerebench_filtered,Dorthu__openapi3-83,swerebench/sweb.eval.x86_64.dorthu_1776_openapi3-83,True
swerebench_filtered,Dorthu__openapi3-90,swerebench/sweb.eval.x86_64.dorthu_1776_openapi3-90,True
swerebench_filtered,Dorthu__openapi3-94,swerebench/sweb.eval.x86_64.dorthu_1776_openapi3-94,True
swerebench_filtered,Duke-GCB__bespin-cli-15,swerebench/sweb.eval.x86_64.duke-gcb_1776_bespin-cli-15,True
swerebench_filtered,Duke-GCB__bespin-cli-16,swerebench/sweb.eval.x86_64.duke-gcb_1776_bespin-cli-16,True
swerebench_filtered,Duke-GCB__bespin-cli-18,swerebench/sweb.eval.x86_64.duke-gcb_1776_bespin-cli-18,True
swerebench_filtered,Duke-GCB__lando-155,swerebench/sweb.eval.x86_64.duke-gcb_1776_lando-155,True
swerebench_filtered,Duke-GCB__lando-169,swerebench/sweb.eval.x86_64.duke-gcb_1776_lando-169,True
swerebench_filtered,Duke-GCB__lando-173,swerebench/sweb.eval.x86_64.duke-gcb_1776_lando-173,True
swerebench_filtered,Duke-GCB__lando-190,swerebench/sweb.eval.x86_64.duke-gcb_1776_lando-190,True
swerebench_filtered,Duke-GCB__lando-194,swerebench/sweb.eval.x86_64.duke-gcb_1776_lando-194,True
swerebench_filtered,Duke-GCB__lando-20,swerebench/sweb.eval.x86_64.duke-gcb_1776_lando-20,True
swerebench_filtered,E3SM-Project__e3sm_to_cmip-203,swerebench/sweb.eval.x86_64.e3sm-project_1776_e3sm_to_cmip-203,True
swerebench_filtered,EMCECS__python-ecsclient-30,swerebench/sweb.eval.x86_64.emcecs_1776_python-ecsclient-30,True
swerebench_filtered,ESSS__barril-46,swerebench/sweb.eval.x86_64.esss_1776_barril-46,True
swerebench_filtered,ESSS__barril-49,swerebench/sweb.eval.x86_64.esss_1776_barril-49,True
swerebench_filtered,ESSS__conda-devenv-114,swerebench/sweb.eval.x86_64.esss_1776_conda-devenv-114,True
swerebench_filtered,ESSS__conda-devenv-50,swerebench/sweb.eval.x86_64.esss_1776_conda-devenv-50,True
swerebench_filtered,ESSS__conda-devenv-51,swerebench/sweb.eval.x86_64.esss_1776_conda-devenv-51,True
swerebench_filtered,ESSS__conda-devenv-68,swerebench/sweb.eval.x86_64.esss_1776_conda-devenv-68,True
swerebench_filtered,ESSS__oop-ext-21,swerebench/sweb.eval.x86_64.esss_1776_oop-ext-21,True
swerebench_filtered,ESSS__oop-ext-23,swerebench/sweb.eval.x86_64.esss_1776_oop-ext-23,True
swerebench_filtered,ESSS__oop-ext-37,swerebench/sweb.eval.x86_64.esss_1776_oop-ext-37,True
swerebench_filtered,ESSS__oop-ext-42,swerebench/sweb.eval.x86_64.esss_1776_oop-ext-42,True
swerebench_filtered,EdinburghGenomics__clarity_scripts-44,swerebench/sweb.eval.x86_64.edinburghgenomics_1776_clarity_scripts-44,True
swerebench_filtered,EdinburghGenomics__clarity_scripts-62,swerebench/sweb.eval.x86_64.edinburghgenomics_1776_clarity_scripts-62,True
swerebench_filtered,EdinburghGenomics__pyclarity-lims-11,swerebench/sweb.eval.x86_64.edinburghgenomics_1776_pyclarity-lims-11,True
swerebench_filtered,EdinburghGenomics__pyclarity-lims-51,swerebench/sweb.eval.x86_64.edinburghgenomics_1776_pyclarity-lims-51,True
swerebench_filtered,EmilStenstrom__conllu-35,swerebench/sweb.eval.x86_64.emilstenstrom_1776_conllu-35,True
swerebench_filtered,EmilStenstrom__conllu-64,swerebench/sweb.eval.x86_64.emilstenstrom_1776_conllu-64,True
swerebench_filtered,EmilStenstrom__django-components-489,swerebench/sweb.eval.x86_64.emilstenstrom_1776_django-components-489,True
swerebench_filtered,Erotemic__ubelt-64,swerebench/sweb.eval.x86_64.erotemic_1776_ubelt-64,True
swerebench_filtered,EvoluxBR__greenswitch-83,swerebench/sweb.eval.x86_64.evoluxbr_1776_greenswitch-83,True
swerebench_filtered,EvoluxBR__greenswitch-85,swerebench/sweb.eval.x86_64.evoluxbr_1776_greenswitch-85,True
swerebench_filtered,Eyepea__aiosip-111,swerebench/sweb.eval.x86_64.eyepea_1776_aiosip-111,True
swerebench_filtered,F5Networks__f5-common-python-1485,swerebench/sweb.eval.x86_64.f5networks_1776_f5-common-python-1485,True
swerebench_filtered,FactoryBoy__factory_boy-1067,swerebench/sweb.eval.x86_64.factoryboy_1776_factory_boy-1067,True
swerebench_filtered,FactoryBoy__factory_boy-841,swerebench/sweb.eval.x86_64.factoryboy_1776_factory_boy-841,True
swerebench_filtered,Fatal1ty__mashumaro-116,swerebench/sweb.eval.x86_64.fatal1ty_1776_mashumaro-116,True
swerebench_filtered,Fatal1ty__mashumaro-122,swerebench/sweb.eval.x86_64.fatal1ty_1776_mashumaro-122,True
swerebench_filtered,Fatal1ty__mashumaro-127,swerebench/sweb.eval.x86_64.fatal1ty_1776_mashumaro-127,True
swerebench_filtered,Fatal1ty__mashumaro-128,swerebench/sweb.eval.x86_64.fatal1ty_1776_mashumaro-128,True
swerebench_filtered,Fatal1ty__mashumaro-130,swerebench/sweb.eval.x86_64.fatal1ty_1776_mashumaro-130,True
swerebench_filtered,Fatal1ty__mashumaro-142,swerebench/sweb.eval.x86_64.fatal1ty_1776_mashumaro-142,True
swerebench_filtered,Fatal1ty__mashumaro-145,swerebench/sweb.eval.x86_64.fatal1ty_1776_mashumaro-145,True
swerebench_filtered,Fatal1ty__mashumaro-159,swerebench/sweb.eval.x86_64.fatal1ty_1776_mashumaro-159,True
swerebench_filtered,Fatal1ty__mashumaro-162,swerebench/sweb.eval.x86_64.fatal1ty_1776_mashumaro-162,True
swerebench_filtered,Fatal1ty__mashumaro-178,swerebench/sweb.eval.x86_64.fatal1ty_1776_mashumaro-178,True
swerebench_filtered,Fatal1ty__mashumaro-180,swerebench/sweb.eval.x86_64.fatal1ty_1776_mashumaro-180,True
swerebench_filtered,Fatal1ty__mashumaro-189,swerebench/sweb.eval.x86_64.fatal1ty_1776_mashumaro-189,True
swerebench_filtered,Fatal1ty__mashumaro-191,swerebench/sweb.eval.x86_64.fatal1ty_1776_mashumaro-191,True
swerebench_filtered,Fatal1ty__mashumaro-220,swerebench/sweb.eval.x86_64.fatal1ty_1776_mashumaro-220,True
swerebench_filtered,FirefighterBlu3__python-pam-32,swerebench/sweb.eval.x86_64.firefighterblu3_1776_python-pam-32,True
swerebench_filtered,FlorianLudwig__rueckenwind-9,swerebench/sweb.eval.x86_64.florianludwig_1776_rueckenwind-9,True
swerebench_filtered,G-Node__python-odml-251,swerebench/sweb.eval.x86_64.g-node_1776_python-odml-251,True
swerebench_filtered,G-Node__python-odml-296,swerebench/sweb.eval.x86_64.g-node_1776_python-odml-296,True
